generation,strength,agility,expertise,resistance,life,height,characterType,performance,performance_relative,performance_accumulated
2,42,9,26,43,30,1.9,CharacterType.ARCHER,362.3146115367253,0.006416142049741058,0.5707760776452115
2,57,62,13,16,2,1.7,CharacterType.ARCHER,360.82182182136796,0.006389706596797272,0.5771657842420088
2,22,28,48,2,50,1.6,CharacterType.ARCHER,350.14516517216066,0.006200636259868057,0.5833664205018769
2,74,6,16,32,22,1.5,CharacterType.ARCHER,343.0748818853364,0.006075430318799969,0.5894418508206769
2,16,12,72,20,30,2.0,CharacterType.ARCHER,338.69357820672235,0.005997842868915432,0.5954396936895924
2,30,33,34,20,33,1.3,CharacterType.ARCHER,334.07922022048473,0.005916128316519975,0.6013558220061124
2,42,13,24,41,30,1.5,CharacterType.ARCHER,332.70139804122357,0.005891728795937771,0.6072475508020502
2,22,59,41,6,22,1.6,CharacterType.ARCHER,331.4804366558994,0.005870107085313787,0.6131176578873639
2,105,14,12,17,2,1.3,CharacterType.ARCHER,325.15036383637306,0.005758009352840281,0.6188756672402043
2,24,8,43,61,14,1.4,CharacterType.ARCHER,320.13681857819466,0.0056692256893472685,0.6245448929295515
2,15,32,72,19,12,1.6,CharacterType.ARCHER,319.1831432900224,0.005652337283736773,0.6301972302132883
2,52,55,12,27,4,1.8,CharacterType.ARCHER,316.1349669867041,0.005598357864933339,0.6357955880782217
2,36,53,20,17,24,1.8,CharacterType.ARCHER,316.105894109688,0.0055978430203678965,0.6413934310985896
2,30,9,32,14,65,1.4,CharacterType.ARCHER,314.90172454097734,0.005576518671973407,0.646969949770563
2,19,54,47,14,16,1.6,CharacterType.ARCHER,313.1124087173395,0.005544832109713012,0.652514781880276
2,16,25,64,40,5,1.5,CharacterType.ARCHER,310.1100913551956,0.005491664795835673,0.6580064466761116
2,34,24,26,64,2,1.5,CharacterType.ARCHER,308.6587585625833,0.005465963493535574,0.6634724101696472
2,18,7,53,3,69,1.6,CharacterType.ARCHER,299.4903187175277,0.005303601804143923,0.6687760119737911
2,53,25,16,14,42,1.3,CharacterType.ARCHER,289.05378491250286,0.005118783744734314,0.6738947957185254
2,24,28,33,24,41,1.8,CharacterType.ARCHER,287.38258529180655,0.00508918887381707,0.6789839845923424
2,37,35,19,6,53,1.4,CharacterType.ARCHER,282.5480397953615,0.005003575073922104,0.6839875596662646
2,16,9,56,7,62,1.6,CharacterType.ARCHER,281.5205504661929,0.004985379513266747,0.6889729391795313
2,65,41,9,17,18,1.6,CharacterType.ARCHER,279.9272984402855,0.004957164997501286,0.6939301041770326
2,30,51,22,45,2,1.5,CharacterType.ARCHER,275.7545478422961,0.004883270763809505,0.6988133749408421
2,25,9,32,12,72,2.0,CharacterType.ARCHER,269.66906112821965,0.004775504347672659,0.7035888792885148
2,44,43,13,15,35,1.8,CharacterType.ARCHER,268.3032254348831,0.004751317092878034,0.7083401963813928
2,60,72,5,10,3,2.0,CharacterType.ARCHER,265.9572620822254,0.004709772993813697,0.7130499693752065
2,34,88,14,11,3,1.6,CharacterType.ARCHER,265.49194964826626,0.00470153288817421,0.7177515022633807
2,64,32,9,41,4,1.8,CharacterType.ARCHER,260.53620948006426,0.004613772881074499,0.7223652751444551
2,11,35,83,10,11,1.6,CharacterType.ARCHER,259.7298214918815,0.004599492750727449,0.7269647678951826
2,13,49,55,9,24,1.9,CharacterType.ARCHER,255.21553395852698,0.004519550321840774,0.7314843182170234
2,10,28,93,2,17,1.7,CharacterType.ARCHER,253.21619327227089,0.0044841444799553565,0.7359684626969788
2,21,66,28,24,11,1.5,CharacterType.ARCHER,247.24195639287248,0.00437834816030255,0.7403468108572814
2,40,5,19,60,26,2.0,CharacterType.ARCHER,245.6024385334223,0.004349314334052201,0.7446961251913335
2,12,52,58,21,7,1.9,CharacterType.ARCHER,242.68339227088202,0.004297621647989151,0.7489937468393227
2,15,59,42,9,25,1.4,CharacterType.ARCHER,237.83554213545872,0.004211772239452174,0.7532055190787749
2,22,22,31,58,17,1.5,CharacterType.ARCHER,237.77833926934576,0.004210759247695986,0.7574162783264708
2,25,56,21,14,34,1.8,CharacterType.ARCHER,237.1119142777085,0.004198957688289628,0.7616152360147604
2,37,52,13,25,23,1.6,CharacterType.ARCHER,235.8087769662107,0.0041758807440134245,0.7657911167587739
2,22,81,21,3,23,1.9,CharacterType.ARCHER,233.2247132660817,0.004130120183335825,0.7699212369421097
2,34,45,14,39,18,1.9,CharacterType.ARCHER,231.30929612231537,0.004096200523218368,0.774017437465328
2,13,15,53,20,49,1.8,CharacterType.ARCHER,228.55567711442654,0.004047437348499727,0.7780648748138278
2,9,5,102,25,9,1.7,CharacterType.ARCHER,226.00359443637637,0.004002243132026915,0.7820671179458547
2,9,8,93,17,23,1.7,CharacterType.ARCHER,223.01577003259592,0.0039493324704529065,0.7860164504163076
2,23,60,22,31,14,1.6,CharacterType.ARCHER,220.66110325459758,0.003907634244528855,0.7899240846608365
2,16,18,42,55,19,1.7,CharacterType.ARCHER,220.33563788367653,0.003901870656791545,0.7938259553176281
2,42,20,14,49,25,1.6,CharacterType.ARCHER,218.895623898343,0.0038763697965189608,0.7977023251141471
2,24,19,28,50,29,1.3,CharacterType.ARCHER,218.2365474827259,0.0038646983712725498,0.8015670234854196
2,17,26,34,21,52,1.9,CharacterType.ARCHER,216.80231512461498,0.0038392998964416718,0.8054063233818614
2,22,46,24,47,11,1.4,CharacterType.ARCHER,215.1595604155062,0.0038102087496015877,0.8092165321314629
2,20,13,31,80,6,1.9,CharacterType.ARCHER,213.94939612010143,0.00378877824203826,0.8130053103735012
2,19,96,22,7,6,2.0,CharacterType.ARCHER,207.984837930036,0.0036831533199599325,0.8166884636934612
2,84,28,5,32,1,1.7,CharacterType.ARCHER,207.19289472783865,0.00366912898884319,0.8203575926823043
2,15,24,40,66,5,2.0,CharacterType.ARCHER,203.6438403498667,0.0036062796410491794,0.8239638723233536
2,15,15,43,37,40,1.3,CharacterType.ARCHER,203.58051341881074,0.0036051581997043054,0.8275690305230579
2,57,13,11,41,28,1.3,CharacterType.ARCHER,201.45000394357984,0.003567429521378521,0.8311364600444364
2,16,41,38,48,7,1.3,CharacterType.ARCHER,200.5376276080852,0.0035512724689578997,0.8346877325133943
2,21,17,26,66,20,1.8,CharacterType.ARCHER,194.4376555108692,0.003443249534665537,0.8381309820480599
2,23,90,14,14,9,1.5,CharacterType.ARCHER,188.24656573362907,0.0033336130193591536,0.8414645950674191
2,32,17,15,59,27,1.5,CharacterType.ARCHER,179.5824660177265,0.0031801825676460098,0.8446447776350651
2,36,90,4,13,7,2.0,CharacterType.ARCHER,178.50295473083318,0.0031610657626912524,0.8478058433977563
2,16,99,22,8,5,2.0,CharacterType.ARCHER,176.86713487150956,0.0031320974234330277,0.8509379408211893
2,19,8,26,10,87,1.6,CharacterType.ARCHER,171.6392708716024,0.003039518441045695,0.853977459262235
2,42,19,11,3,75,1.3,CharacterType.ARCHER,169.9052889181859,0.003008811772944124,0.8569862710351791
2,14,29,31,23,53,1.9,CharacterType.ARCHER,169.6812225640035,0.0030048438359324085,0.8599911148711115
2,80,24,4,37,5,1.5,CharacterType.ARCHER,168.99695882909086,0.0029927263745248636,0.8629838412456363
2,37,77,4,25,7,1.4,CharacterType.ARCHER,167.9129957351508,0.0029735307335930837,0.8659573719792294
2,30,22,14,31,53,1.6,CharacterType.ARCHER,167.28906148726745,0.002962481632517258,0.8689198536117466
2,20,31,23,50,26,1.3,CharacterType.ARCHER,166.20548383834964,0.002943292817338391,0.871863146429085
2,80,11,6,35,18,1.6,CharacterType.ARCHER,165.12843362099784,0.002924219594870428,0.8747873660239555
2,20,4,24,24,78,1.5,CharacterType.ARCHER,164.67866769888317,0.0029162547986587026,0.8777036208226142
2,44,39,6,1,60,1.5,CharacterType.ARCHER,163.6742382689852,0.0028984676001964824,0.8806020884228107
2,15,74,23,15,23,1.7,CharacterType.ARCHER,159.7666504556142,0.00282926907028877,0.8834313574930995
2,7,23,67,1,52,1.8,CharacterType.ARCHER,158.03147621315202,0.002798541288228121,0.8862298987813276
2,19,8,25,48,50,1.3,CharacterType.ARCHER,155.4629724973719,0.002753056275559615,0.8889829550568873
2,12,97,28,12,1,1.8,CharacterType.ARCHER,154.93550246931736,0.0027437154360813927,0.8917266704929687
2,65,7,7,55,16,1.8,CharacterType.ARCHER,153.29222970483934,0.002714615115123752,0.8944412856080924
2,35,16,11,3,85,2.0,CharacterType.ARCHER,152.97040685625635,0.002708916031935793,0.8971502016400282
2,7,5,76,53,9,2.0,CharacterType.ARCHER,150.93275315254522,0.0026728317140670217,0.8998230333540953
2,11,97,32,6,4,1.6,CharacterType.ARCHER,150.8982063257405,0.0026722199326453264,0.9024952532867406
2,87,3,6,7,47,1.4,CharacterType.ARCHER,147.84395368534766,0.002618132909454514,0.9051133861961952
2,83,21,3,24,19,1.9,CharacterType.ARCHER,147.53454401358,0.0026126536482201823,0.9077260398444154
2,33,43,7,9,58,2.0,CharacterType.ARCHER,144.4992588130101,0.0025589025148454268,0.9102849423592608
2,46,19,8,2,75,1.3,CharacterType.ARCHER,144.33740862526534,0.002556036348915924,0.9128409787081767
2,30,34,10,72,4,1.6,CharacterType.ARCHER,142.23005676687262,0.0025187177632401076,0.9153596964714168
2,10,19,38,8,75,2.0,CharacterType.ARCHER,141.5611254676405,0.002506871820237182,0.917866568291654
2,26,50,9,62,3,1.4,CharacterType.ARCHER,136.16633466632078,0.0024113367713936022,0.9202779050630476
2,8,54,51,22,15,1.3,CharacterType.ARCHER,135.67576691647537,0.0024026494254577595,0.9226805544885054
2,8,45,44,14,39,1.8,CharacterType.ARCHER,135.29180062610806,0.0023958498590509296,0.9250764043475563
2,30,70,4,7,39,2.0,CharacterType.ARCHER,133.95668609384032,0.0023722066378864,0.9274486109854427
2,12,10,30,7,91,1.5,CharacterType.ARCHER,131.83606444230736,0.0023346530606451112,0.9297832640460878
2,11,15,34,44,46,1.3,CharacterType.ARCHER,128.87130135939032,0.0022821507864388834,0.9320654148325267
2,30,25,10,36,49,1.3,CharacterType.ARCHER,126.1215937226742,0.0022334568772487485,0.9342988717097754
2,5,53,84,4,4,1.5,CharacterType.ARCHER,124.57507939703281,0.0022060700281421428,0.9365049417379175
2,5,48,84,8,5,1.5,CharacterType.ARCHER,123.99195328989568,0.002195743588586102,0.9387006853265036
2,9,67,33,27,14,1.4,CharacterType.ARCHER,122.81622926235671,0.0021749229754179276,0.9408756083019215
2,69,5,6,3,67,1.3,CharacterType.ARCHER,122.58156102490595,0.0021707672922130455,0.9430463755941345
2,5,7,89,38,11,1.4,CharacterType.ARCHER,121.10444315899876,0.002144609368270444,0.945190984962405
2,32,80,1,15,22,1.4,CharacterType.ARCHER,120.09066127602112,0.002126656549472853,0.9473176415118778
2,5,42,81,16,6,1.7,CharacterType.ARCHER,119.16407178385461,0.002110247799689558,0.9494278893115674
2,7,24,51,65,3,2.0,CharacterType.ARCHER,116.31415065571376,0.002059779233955613,0.951487668545523
2,6,56,56,28,4,1.6,CharacterType.ARCHER,113.51411769181932,0.0020101941256871238,0.9534978626712102
2,98,22,1,9,20,1.5,CharacterType.ARCHER,111.58953570243293,0.0019761121675295388,0.9554739748387397
2,10,22,28,18,72,1.8,CharacterType.ARCHER,111.16769337611197,0.0019686418635393443,0.9574426167022791
2,10,24,31,83,2,1.8,CharacterType.ARCHER,110.8013687292327,0.0019621547087411164,0.9594047714110203
2,6,5,55,56,28,1.7,CharacterType.ARCHER,107.41863850223339,0.0019022507552120978,0.9613070221662324
2,13,36,19,71,11,1.4,CharacterType.ARCHER,103.57857991792667,0.0018342480841309122,0.9631412702503633
2,24,37,9,78,2,1.3,CharacterType.ARCHER,102.45642338472085,0.0018143760847970853,0.9649556463351604
2,22,42,9,63,14,1.3,CharacterType.ARCHER,100.81015238889046,0.0017852226688837285,0.9667408690040441
2,6,2,50,81,11,1.8,CharacterType.ARCHER,94.53480553448131,0.0016740940653242123,0.9684149630693684
2,9,48,23,31,39,1.8,CharacterType.ARCHER,93.80278317395775,0.001661130857937171,0.9700760939273055
2,19,68,5,41,17,1.5,CharacterType.ARCHER,90.6495659129796,0.001605291294154962,0.9716813852214605
2,47,18,3,50,32,1.9,CharacterType.ARCHER,89.13159305855902,0.001578409879076768,0.9732597951005373
2,3,1,117,15,14,1.8,CharacterType.ARCHER,87.55964335949514,0.0015505726010783365,0.9748103677016157
2,7,46,28,28,41,1.3,CharacterType.ARCHER,82.07311173852186,0.0014534129361913673,0.976263780637807
2,5,11,45,54,35,1.4,CharacterType.ARCHER,81.30123954809065,0.0014397440377799946,0.9777035246755871
2,58,16,2,9,65,1.5,CharacterType.ARCHER,79.095845215489,0.0014006892415804996,0.9791042139171676
2,5,56,36,11,42,1.8,CharacterType.ARCHER,78.33967323471786,0.0013872983743944273,0.9804915122915621
2,17,45,7,76,5,1.6,CharacterType.ARCHER,75.04334262455217,0.0013289244508365888,0.9818204367423986
2,30,5,6,59,50,2.0,CharacterType.ARCHER,68.5325715294801,0.0012136267761936874,0.9830340635185922
2,3,35,68,32,12,1.6,CharacterType.ARCHER,66.58422562758469,0.0011791239886423644,0.9842131875072346
2,77,12,1,30,30,2.0,CharacterType.ARCHER,63.70418743027977,0.001128122086996133,0.9853413095942307
2,3,48,46,15,38,1.7,CharacterType.ARCHER,59.160692942328936,0.0010476624391964938,0.9863889720334272
2,8,72,11,17,42,2.0,CharacterType.ARCHER,58.2084824772442,0.0010307999737846777,0.9874197720072119
2,24,23,3,42,58,1.7,CharacterType.ARCHER,53.858896606920766,0.0009537742069154522,0.9883735462141273
2,12,31,7,42,58,1.6,CharacterType.ARCHER,50.12285180207498,0.0008876134907621157,0.9892611597048895
2,16,49,2,66,17,1.6,CharacterType.ARCHER,49.232868555687965,0.0008718529921543195,0.9901330126970438
2,55,6,2,83,4,1.6,CharacterType.ARCHER,47.68885394416261,0.0008445104098819557,0.9909775231069258
2,10,22,9,43,66,1.4,CharacterType.ARCHER,46.00565789095211,0.0008147030970353762,0.9917922262039611
2,31,9,3,3,104,1.4,CharacterType.ARCHER,44.99484636791187,0.000796802879625337,0.9925890290835865
2,3,102,31,3,11,1.7,CharacterType.ARCHER,42.97809615678899,0.0007610887366639841,0.9933501178202505
2,3,20,32,60,35,1.7,CharacterType.ARCHER,41.67606228621155,0.0007380313329568409,0.9940881491532073
2,3,85,28,20,14,1.8,CharacterType.ARCHER,40.39087790351807,0.0007152723127658092,0.9948034214659731
2,13,23,5,61,48,1.3,CharacterType.ARCHER,39.0483736206976,0.000691498228291469,0.9954949196942646
2,11,48,3,69,19,1.4,CharacterType.ARCHER,38.178809492198624,0.0006760993269163772,0.996171019021181
2,2,41,48,52,7,1.8,CharacterType.ARCHER,35.42665438274041,0.0006273620760218886,0.9967983810972029
2,2,42,30,44,32,1.6,CharacterType.ARCHER,30.30818704695403,0.0005367203727682613,0.9973351014699712
2,2,36,36,62,14,1.6,CharacterType.ARCHER,29.628910350217417,0.0005246912256166864,0.9978597926955879
2,10,20,4,8,108,1.7,CharacterType.ARCHER,25.874621799639378,0.00045820743537135835,0.9983180001309593
2,1,52,60,22,15,1.9,CharacterType.ARCHER,24.741381645728776,0.00043813915887231953,0.9987561392898316
2,27,9,1,66,47,1.7,CharacterType.ARCHER,24.010247198653808,0.0004251916753303361,0.9991813309651619
2,1,13,33,15,88,1.9,CharacterType.ARCHER,23.028153919791283,0.0004078000223783568,0.9995891309875403
2,2,2,8,102,36,1.3,CharacterType.ARCHER,11.761295530566972,0.00020827794521737983,0.9997974089327577
2,1,110,7,9,23,1.5,CharacterType.ARCHER,7.740730935115212,0.00013707873673068766,0.9999344876694883
2,1,46,3,96,4,1.9,CharacterType.ARCHER,3.699430965914246,6.551233051254023e-05,1.0000000000000009
generation,strength,agility,expertise,resistance,life,height,characterType,performance,performance_relative,performance_accumulated
3,68,10,55,2,15,1.7,CharacterType.ARCHER,973.0839178734942,0.017119744654758084,0.017119744654758084
3,62,15,54,15,4,2.0,CharacterType.ARCHER,925.8579440832908,0.016288884543404675,0.03340862919816276
3,51,27,64,4,4,1.6,CharacterType.ARCHER,903.6535170494875,0.01589823568564261,0.04930686488380537
3,67,8,55,4,16,1.3,CharacterType.ARCHER,883.5625152063119,0.015544768923839485,0.06485163380764486
3,62,7,53,11,17,1.6,CharacterType.ARCHER,869.5283099777696,0.015297861123256195,0.08014949493090105
3,48,14,63,22,3,1.9,CharacterType.ARCHER,869.2191546011202,0.015292422063983228,0.09544191699488427
3,58,30,47,8,7,1.8,CharacterType.ARCHER,830.836353919454,0.014617142435232827,0.1100590594301171
3,66,29,43,2,10,1.6,CharacterType.ARCHER,827.6546267648412,0.014561165396205075,0.12462022482632217
3,58,20,47,2,23,2.0,CharacterType.ARCHER,803.7574978169537,0.014140736347841286,0.13876096117416345
3,58,20,47,2,23,1.5,CharacterType.ARCHER,795.8216436160534,0.014001118587192543,0.152762079761356
3,67,17,39,17,10,1.9,CharacterType.ARCHER,784.1749279919618,0.013796214576460603,0.1665582943378166
3,49,10,52,11,28,1.7,CharacterType.ARCHER,719.7314310237008,0.012662441638184857,0.17922073597600147
3,49,10,52,11,28,1.7,CharacterType.ARCHER,719.7314310237008,0.012662441638184857,0.19188317761418633
3,49,10,52,11,28,1.7,CharacterType.ARCHER,719.7314310237008,0.012662441638184857,0.2045456192523712
3,81,20,31,13,5,1.4,CharacterType.ARCHER,715.8004216341056,0.012593282261743416,0.2171389015141146
3,49,13,49,10,29,2.0,CharacterType.ARCHER,708.1305087623064,0.012458343283226132,0.22959724479734073
3,46,31,55,8,10,1.3,CharacterType.ARCHER,694.9174954778233,0.012225882948207334,0.24182312774554807
3,76,33,28,12,1,1.8,CharacterType.ARCHER,681.1660149619644,0.011983949204639915,0.253807076950188
3,48,2,56,27,17,1.3,CharacterType.ARCHER,673.7798670288641,0.011854002584133353,0.26566107953432133
3,28,10,87,13,12,1.5,CharacterType.ARCHER,633.7425961330136,0.01114961538605056,0.2768106949203719
3,61,4,37,8,40,1.7,CharacterType.ARCHER,630.5241207642703,0.011092991825144399,0.2879036867455163
3,38,40,50,16,6,1.4,CharacterType.ARCHER,612.200956099347,0.010770627130210295,0.2986743138757266
3,34,15,70,25,6,1.3,CharacterType.ARCHER,604.0861560649253,0.010627861124152652,0.3093021749998793
3,53,10,36,8,43,1.5,CharacterType.ARCHER,572.3557122762656,0.01006961831953297,0.31937179331941223
3,33,30,54,13,20,2.0,CharacterType.ARCHER,564.9666851318628,0.009939621044235592,0.3293114143636478
3,46,47,39,8,10,1.3,CharacterType.ARCHER,560.5919834111845,0.009862655661267995,0.3391740700249158
3,45,18,39,4,44,1.4,CharacterType.ARCHER,551.8791181575735,0.009709367722156739,0.34888343774707253
3,45,50,33,1,21,1.6,CharacterType.ARCHER,530.741087610665,0.009337480283858127,0.35822091803093065
3,61,2,29,52,6,1.8,CharacterType.ARCHER,507.4129303691508,0.008927061318026766,0.36714797934895743
3,61,2,29,52,6,1.8,CharacterType.ARCHER,507.4129303691508,0.008927061318026766,0.3760750406669842
3,24,5,76,30,15,1.8,CharacterType.ARCHER,504.2882706892271,0.00887208828346032,0.38494712895044453
3,47,59,26,7,11,1.9,CharacterType.ARCHER,504.0329163382666,0.008867595761073887,0.3938147247115184
3,28,3,61,6,52,1.5,CharacterType.ARCHER,497.3606266545288,0.008750208253634864,0.4025649329651533
3,30,7,53,11,49,2.0,CharacterType.ARCHER,482.8477155810205,0.008494878443726348,0.41105981140887965
3,57,56,21,14,2,1.4,CharacterType.ARCHER,481.59901411904633,0.008472909680512444,0.4195327210893921
3,54,2,30,37,27,1.8,CharacterType.ARCHER,478.6803854075894,0.008421561407907775,0.4279542824972999
3,34,63,36,2,15,2.0,CharacterType.ARCHER,468.0796553722929,0.008235059721850834,0.43618934221915073
3,37,45,36,24,8,1.3,CharacterType.ARCHER,431.555448898834,0.007592478874445884,0.4437818210935966
3,56,5,28,15,46,1.3,CharacterType.ARCHER,428.5850199836629,0.007540219265989945,0.45132204035958656
3,70,13,20,25,22,1.4,CharacterType.ARCHER,427.01711337461916,0.007512634635007661,0.45883467499459424
3,26,17,54,30,23,1.6,CharacterType.ARCHER,426.27189682243585,0.007499523826318357,0.4663341988209126
3,49,29,25,42,5,1.4,CharacterType.ARCHER,425.65198409993906,0.00748861752386854,0.47382281634478113
3,49,26,28,43,4,1.3,CharacterType.ARCHER,418.58992699285704,0.0073643727262823555,0.4811871890710635
3,24,49,52,12,13,1.6,CharacterType.ARCHER,415.36046130954674,0.007307555809617657,0.4884947448806812
3,111,9,14,11,5,1.9,CharacterType.ARCHER,415.07902152938016,0.007302604358788347,0.4957973492394695
3,56,27,24,39,4,1.3,CharacterType.ARCHER,414.74389013540394,0.0072967082959871,0.5030940575354566
3,25,24,57,29,15,1.3,CharacterType.ARCHER,403.84987480268535,0.0071050467575159565,0.5101991042929725
3,43,1,31,14,61,1.5,CharacterType.ARCHER,403.82806696421596,0.007104663085954635,0.5173037673789271
